48	-10.0
96	13.050018310546875
142	1.0
190	1.5
231	18.10001277923584
281	-0.5
326	1.0
385	16.55002784729004
428	15.450014114379883
474	6.300017356872559
522	5.5
562	17.000012397766113
607	7.0
648	16.150012969970703
686	16.600010871887207
734	1.5
771	5.0
833	16.600029945373535
882	4.5
929	14.950017929077148
977	1.0
1020	15.000014305114746
1069	14.200018882751465
1133	2.5
1203	5.5
1251	1.5
1293	-3.0
1342	8.0
1390	8.650018692016602
1437	-3.0
1491	12.800023078918457
1541	14.500020027160645
1603	21.1500301361084
1641	3.600010871887207
1687	13.850017547607422
1732	15.100016593933105
1772	2.3500118255615234
1813	5.5
1862	3.8500194549560547
1906	10.950016021728516
1951	7.0
1995	12.850015640258789
2037	16.500014305114746
2084	11.950017929077148
2125	17.350013732910156
2173	6.550018310546875
2217	-1.0
2266	8.0
2315	0.5
2363	-1.5
2409	0.5
2457	1.0
2506	15.750019073486328
2550	-5.0
2597	10.0
2644	20.850017547607422
2711	1.0
2760	3.0
2803	2.0
2844	2.5
2891	7.0
2934	0.5
2998	13.0
3043	12.050016403198242
3091	-5.0
3140	7.5
3189	1.0
3232	14.000014305114746
3296	5.5
3335	8.650012969970703
3377	5.5
3415	9.050010681152344
3470	19.700024604797363
3519	9.750019073486328
3560	15.450014114379883
3605	15.100016593933105
3652	8.0
3697	9.700016975402832
3741	9.850015640258789
3787	10.0
3828	8.5
3874	12.350017547607422
3916	4.700013160705566
3963	4.300017356872559
4021	37.54979705810547
4063	12.55001449584961
4112	3.0
4161	7.150018692016602
4210	5.5
4248	9.5
4296	-2.5
4328	5.400006294250488
4377	11.250019073486328
4425	11.050018310546875
4466	9.800013542175293
4538	24.750038146972656
4585	10.850017547607422
4633	-3.5
4677	4.5
4725	0.0
4773	6.500018119812012
4822	7.0
4865	11.850015640258789
4907	16.05001449584961
4950	7.0
4999	0.5
5048	10.200018882751465
5096	6.900017738342285
5146	12.0
5208	7.0
5276	5.5
5335	15.850027084350586
5373	5.5
5416	16.750015258789062
5459	3.0
5507	19.1500186920166
5555	-0.5
5600	9.200016975402832
5668	5.5
5714	5.5
5768	8.0
5816	16.00001811981201
5861	13.000016212463379
5909	20.60001850128174
5950	19.0
5992	10.950014114379883
6049	19.800026893615723
6093	1.5
6141	4.700018882751465
6209	23.300036430358887
6273	8.0
6321	14.200018882751465
6383	10.5
6427	-4.0
6475	8.5
6523	6.700018882751465
6567	-1.5
6611	21.750015258789062
6658	14.100018501281738
6707	11.5
6771	4.5
6819	10.150018692016602
6882	17.250030517578125
6918	7.300009727478027
6961	-4.0
7005	15.750015258789062
7051	5.750017166137695
7094	2.5
7137	1.5
7200	10.0
7248	8.0
7294	15.800017356872559
7339	8.500016212463379
7382	4.650014877319336
7430	15.700018882751465
7474	5.5
7517	12.000014305114746
7569	6.5
7612	12.950014114379883
7671	11.0
7720	-2.5
7757	19.950010299682617
7802	-1.5
7851	20.400019645690918
7897	17.95001792907715
7946	0.5
8001	23.00003147125244
8049	6.0
8097	7.0
8145	5.0
8188	8.000014305114746
8250	34.70003032684326
8300	2.5
8361	23.300028800964355
8405	-4.0
8463	12.0
8512	14.750019073486328
8560	11.0
8601	5.10001277923584
8640	4.000012397766113
8708	2.5
8750	-0.5
8791	6.5
8828	13.0
8871	4.5
8915	12.0
8961	14.900017738342285
9009	21.350017547607422
9050	8.850013732910156
9085	7.850009918212891
9149	27.50003147125244
9193	17.85001564025879
9239	11.5
9286	7.400017738342285
9360	2.0
9405	1.5
9448	20.7000150680542
9484	12.900010108947754
9529	3.0
9575	10.0
9620	13.5
9677	20.45002555847168
9740	22.30003070831299
9786	9.100016593933105
9826	14.5
9872	11.5
9915	4.0
9962	-0.5
10003	20.350013732910156
10063	12.5
10104	9.0
10145	16.150012969970703
10192	4.5
10249	5.0
10288	16.95001220703125
10330	12.500014305114746
10386	19.95002555847168
10450	4.0
10489	21.45001220703125
10537	9.850019454956055
10581	21.950016021728516
10638	19.000025749206543
10681	9.5
10723	-4.5
10769	16.45001792907715
10815	16.5
10870	23.5
10922	6.0
10965	2.0
11052	24.25000762939453
11096	7.5
11142	6.0
11201	21.40002727508545
11248	11.0
11311	5.0
11358	3.0
11417	17.5
11466	-1.5
11513	22.00001811981201
11598	9.0
11659	24.050029754638672
11702	1.0
11761	20.0
11805	4.450016021728516
11842	3.5
11888	5.200016975402832
11950	23.750030517578125
11994	8.000014305114746
12001	18.00003147125244
12034	16.650007247924805
12098	10.5
12137	10.650012969970703
12186	11.0
12249	20.0
12309	23.5
12361	7.5
12405	15.0
12446	19.55001449584961
12494	10.0
12534	4.5
12609	25.450040817260742
12655	22.250017166137695
12719	2.5
12761	3.5
12808	3.5
12865	10.5
12914	10.0
12951	0.0
12994	13.5
13031	9.0
13073	9.0
13133	17.35002899169922
13186	19.900023460388184
13227	9.0
13274	1.5
13323	3.0
13362	6.5
13427	10.5
13468	18.850013732910156
13516	1.5
13559	-0.5
13600	12.550012588500977
13640	9.0
13705	9.0
13745	12.200013160705566
13787	9.0
13835	11.5
13893	16.0
13951	20.150026321411133
13999	-0.5
14058	6.5
14123	4.0
14168	1.0
14218	2.5
14259	15.0
14308	0.0
14372	13.0
14413	16.5
14479	8.0
14522	4.0
14569	1.5
14631	4.0
14687	9.5
14751	21.050031661987305
14798	4.5
14840	14.950014114379883
14904	25.00003147125244
14946	4.5
15001	14.350025177001953
15046	11.950017929077148
15111	0.0
15170	5.5
15213	7.0
15254	12.25001335144043
15316	11.5
15369	7.5
15427	7.5
15465	7.5
15504	10.5
15558	6.0
15620	11.0
15667	11.5
15750	27.30002212524414
15792	3.0
15844	17.5
15889	-1.0
15932	1.0
15976	5.0
16001	14.150020599365234
16059	9.5
16123	11.0
16168	22.65001678466797
16216	13.600018501281738
16260	7.5
16317	7.0
16365	2.0
16421	4.0
16483	35.250030517578125
16549	17.400032997131348
16602	18.5
16667	-2.0
16710	6.0
16759	14.350019454956055
16808	10.0
16871	11.5
16927	30.45002555847168
16991	17.600031852722168
17074	28.750022888183594
17119	8.5
17166	4.0
17212	-2.5
17272	10.0
17317	-1.5
17375	16.5
17417	8.0
17478	34.950029373168945
17527	4.5
17576	2.5
17617	18.650012969970703
17683	16.75003433227539
17730	4.5
17785	17.5
17831	10.0
17889	16.000027656555176
17951	14.550031661987305
18003	3.5
18061	19.300026893615723
18122	15.300028800964355
18171	4.0
18233	9.0
18281	4.5
18329	22.60001850128174
18375	24.350017547607422
18437	15.650030136108398
18638	9.5
18686	10.5
18751	20.5
18809	20.75002670288086
18858	1.5
18922	9.0
18971	24.80001926422119
19019	8.750019073486328
19086	23.350034713745117
19146	20.400029182434082
19208	3.0
19254	16.5
19313	17.650028228759766
19373	8.5
19426	9.0
19468	19.2000150680542
19518	4.5
19577	22.850027084350586
19639	18.5
19706	3.5
19747	12.0
19800	10.5
19849	12.0
19907	10.0
19968	23.450029373168945
20001	11.650016784667969
20048	-0.5
20099	6.5
20151	16.0
20210	8.5
20255	23.80001735687256
20294	9.0
20353	22.650028228759766
20417	12.5
20461	9.5
20502	12.450014114379883
20570	1.0
20619	10.450019836425781
20665	12.0
20703	7.0
20761	6.5
20815	17.600024223327637
20874	23.850027084350586
20912	-0.5
20952	21.10001277923584
21013	15.5
21069	30.350025177001953
21116	15.0
21161	4.5
21215	34.00002384185791
21264	8.050020217895508
21328	24.550031661987305
21392	13.5
21435	17.450014114379883
21484	17.5
21530	9.900017738342285
21593	12.0
21636	5.5
21695	22.300026893615723
21753	7.0
21801	5.5
21865	17.5
21928	19.900031089782715
21971	1.0
22014	16.05001449584961
22060	9.0
22118	8.5
22182	31.100031852722168
22246	13.5
22288	10.5
22345	7.5
22397	5.5
22456	10.5
22505	25.750019073486328
22559	22.0
22619	4.5
22676	14.5
22756	6.5
22818	7.0
22880	6.0
22920	17.700013160705566
22982	15.700030326843262
23031	5.0
23094	9.0
23147	10.0
23195	4.0
23236	5.4000139236450195
23272	13.250009536743164
23343	4.5
23392	2.5
23433	3.5
23475	8.5
23520	19.200016975402832
23567	-0.5
23658	8.5
23721	22.050031661987305
23794	22.050039291381836
23839	7.5
23882	12.7000150680542
23940	11.5
23977	8.5
24001	18.000027656555176
24043	7.0
24096	8.0
24145	7.5
24247	19.0
24286	11.5
24335	9.300019264221191
24388	22.0
24432	13.0
24473	23.500014305114746
24524	-1.0
24581	23.75002670288086
24617	4.0
24682	9.0
24747	18.050033569335938
24811	8.0
24857	11.5
24897	5.5
24942	12.100016593933105
24990	15.800019264221191
25055	7.0
25095	15.45001220703125
25141	6.5
25186	3.0
25223	8.5
25277	20.5
25333	26.45002555847168
25383	1.0
25447	27.100031852722168
25489	11.750015258789062
25538	6.5
25598	9.0
25657	22.950027465820312
25719	29.100029945373535
25780	12.0
25823	4.5
25885	6.0
25947	18.750030517578125
25996	21.850019454956055
26040	5.5
26094	18.0
26140	19.750017166137695
26205	16.0
26250	3.0
26293	6.0
26336	5.5
26385	3.0
26433	10.5
26474	18.75001335144043
26537	21.550031661987305
26600	7.5
26802	8.0
26859	19.5
26946	9.5
26982	11.35000991821289
27028	4.5
27082	19.00002384185791
27143	14.5
27193	16.900019645690918
27236	5.5
27279	6.5
27344	19.0
27394	5.0
27451	11.5
27508	19.300026893615723
27550	19.000014305114746
27611	34.300028800964355
27674	13.5
27722	15.650018692016602
27923	6.5
27971	13.5
28001	16.700020790100098
28046	10.5
28105	11.0
28167	9.5
28231	10.5
28295	11.0
28364	7.5
28427	16.450031280517578
28485	17.0
28534	6.0
28594	22.650028228759766
28654	21.300028800964355
28802	43.0498046875
28858	19.800026893615723
28923	23.95003318786621
28983	19.35002899169922
29042	23.650028228759766
29088	6.0
29147	26.0
29186	16.350011825561523
29243	19.0
29302	19.950027465820312
